../mahout/mahout-0.1/,../mahout/mahout-0.5/,AVG Mod,10.5457148289%,,../mahout/mahout-0.5/,../mahout/mahout-0.10.0/,AVG Mod,5.01627419355%,,../mahout/mahout-0.10.0/,../mahout/mahout-0.12.2/,AVG Mod,0.0852794361526%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/item/ItemIDIndexMapper.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track1/svd/KDDCupFactorizablePreferences.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track1/svd/KDDCupFactorizablePreferences.java,m,1.644%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track1/svd/KDDCupFactorizablePreferences.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track1/svd/KDDCupFactorizablePreferences.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/item/ItemIDIndexReducer.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track1/svd/ParallelArraysSGDFactorizer.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track1/svd/ParallelArraysSGDFactorizer.java,m,0.113%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track1/svd/ParallelArraysSGDFactorizer.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track1/svd/ParallelArraysSGDFactorizer.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/item/PartialMultiplyMapper.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track1/svd/Track1SVDRunner.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track1/svd/Track1SVDRunner.java,m,0.68%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track1/svd/Track1SVDRunner.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track1/svd/Track1SVDRunner.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/item/PrefAndSimilarityColumnWritable.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track2/HybridSimilarity.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track2/HybridSimilarity.java,m,0.0%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track2/HybridSimilarity.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track2/HybridSimilarity.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/item/RecommenderJob.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track2/Track2Callable.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track2/Track2Callable.java,m,0.307%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track2/Track2Callable.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track2/Track2Callable.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/item/SimilarityMatrixRowWrapperMapper.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track2/Track2Recommender.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track2/Track2Recommender.java,m,6.635%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track2/Track2Recommender.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track2/Track2Recommender.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/item/ToUserVectorReducer.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track2/Track2RecommenderBuilder.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track2/Track2RecommenderBuilder.java,m,0.035%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track2/Track2RecommenderBuilder.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track2/Track2RecommenderBuilder.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/item/ToVectorAndPrefReducer.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track2/Track2Runner.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track2/Track2Runner.java,m,0.74%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track2/Track2Runner.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track2/Track2Runner.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/item/UserVectorSplitterMapper.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track2/TrackData.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track2/TrackData.java,m,0.0%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track2/TrackData.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track2/TrackData.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/item/VectorAndPrefsWritable.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track2/TrackItemSimilarity.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track2/TrackItemSimilarity.java,m,0.238%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track2/TrackItemSimilarity.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track2/TrackItemSimilarity.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/item/VectorOrPrefWritable.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track2/UserResult.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track2/UserResult.java,m,0.0%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track2/UserResult.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/examples/src/main/java/org/apache/mahout/cf/taste/example/kddcup/track2/UserResult.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/pseudo/RecommenderJob.java,+,,, ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/cf/taste/hadoop/example/als/netflix/NetflixDatasetConverter.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/cf/taste/hadoop/example/als/netflix/NetflixDatasetConverter.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/examples/src/main/java/org/apache/mahout/cf/taste/hadoop/example/als/netflix/NetflixDatasetConverter.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/pseudo/RecommenderReducer.java,+,,, ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/cf/taste/similarity/precompute/example/BatchItemSimilaritiesGroupLens.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/cf/taste/similarity/precompute/example/BatchItemSimilaritiesGroupLens.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/examples/src/main/java/org/apache/mahout/cf/taste/similarity/precompute/example/BatchItemSimilaritiesGroupLens.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/pseudo/ReducerMetrics.java,+,,, ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/cf/taste/similarity/precompute/example/GroupLensDataModel.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/cf/taste/similarity/precompute/example/GroupLensDataModel.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/examples/src/main/java/org/apache/mahout/cf/taste/similarity/precompute/example/GroupLensDataModel.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/pseudo/UserIDsMapper.java,+,,, ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/classifier/NewsgroupHelper.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/classifier/NewsgroupHelper.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/examples/src/main/java/org/apache/mahout/classifier/NewsgroupHelper.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/similarity/item/CountUsersKeyWritable.java,+,,, ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/classifier/df/BreimanExample.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/classifier/email/PrepEmailMapper.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/examples/src/main/java/org/apache/mahout/classifier/email/PrepEmailMapper.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/similarity/item/CountUsersMapper.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/examples/src/main/java/org/apache/mahout/df/mapreduce/BuildForest.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/classifier/df/mapreduce/BuildForest.java,m,7.24%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/classifier/email/PrepEmailReducer.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/examples/src/main/java/org/apache/mahout/classifier/email/PrepEmailReducer.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/similarity/item/CountUsersReducer.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/examples/src/main/java/org/apache/mahout/df/mapreduce/TestForest.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/classifier/df/mapreduce/TestForest.java,m,6.766%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/classifier/email/PrepEmailVectorsDriver.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/examples/src/main/java/org/apache/mahout/classifier/email/PrepEmailVectorsDriver.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/similarity/item/ItemSimilarityJob.java,+,,, ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/classifier/email/PrepEmailMapper.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/classifier/sequencelearning/hmm/PosTagger.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/examples/src/main/java/org/apache/mahout/classifier/sequencelearning/hmm/PosTagger.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/similarity/item/MostSimilarItemPairsMapper.java,+,,, ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/classifier/email/PrepEmailReducer.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/classifier/sgd/AdaptiveLogisticModelParameters.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/examples/src/main/java/org/apache/mahout/classifier/sgd/AdaptiveLogisticModelParameters.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/similarity/item/MostSimilarItemPairsReducer.java,+,,, ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/classifier/email/PrepEmailVectorsDriver.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/classifier/sgd/LogisticModelParameters.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/examples/src/main/java/org/apache/mahout/classifier/sgd/LogisticModelParameters.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/similarity/item/SimilarItem.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/examples/src/main/java/org/apache/mahout/classifier/sequencelearning/hmm/PosTagger.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/classifier/sequencelearning/hmm/PosTagger.java,m,0.899%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/classifier/sgd/PrintResourceOrFile.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/examples/src/main/java/org/apache/mahout/classifier/sgd/PrintResourceOrFile.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/similarity/item/ToItemVectorsReducer.java,+,,, ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/classifier/sgd/AdaptiveLogisticModelParameters.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/classifier/sgd/RunAdaptiveLogistic.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/examples/src/main/java/org/apache/mahout/classifier/sgd/RunAdaptiveLogistic.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/slopeone/ByItemIDComparator.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/examples/src/main/java/org/apache/mahout/classifier/sgd/LogisticModelParameters.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/classifier/sgd/LogisticModelParameters.java,m,1.247%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/classifier/sgd/RunLogistic.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/examples/src/main/java/org/apache/mahout/classifier/sgd/RunLogistic.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/slopeone/SlopeOneAverageDiffsJob.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/examples/src/main/java/org/apache/mahout/classifier/sgd/PrintResourceOrFile.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/classifier/sgd/PrintResourceOrFile.java,m,1.224%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/classifier/sgd/SGDHelper.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/examples/src/main/java/org/apache/mahout/classifier/sgd/SGDHelper.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/slopeone/SlopeOneDiffsToAveragesReducer.java,+,,, ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/classifier/sgd/RunAdaptiveLogistic.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/classifier/sgd/SGDInfo.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/examples/src/main/java/org/apache/mahout/classifier/sgd/SGDInfo.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/slopeone/SlopeOnePrefsToDiffsReducer.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/examples/src/main/java/org/apache/mahout/classifier/sgd/RunLogistic.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/classifier/sgd/RunLogistic.java,m,1.659%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/classifier/sgd/SimpleCsvExamples.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/examples/src/main/java/org/apache/mahout/classifier/sgd/SimpleCsvExamples.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/cf/taste/impl/common/AbstractLongPrimitiveIterator.java,+,,, ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/classifier/sgd/SGDHelper.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/examples/src/main/java/org/apache/mahout/classifier/sgd/TestASFEmail.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/examples/src/main/java/org/apache/mahout/classifier/sgd/TestASFEmail.java,m,0.0%
